PopID	Round	defense	TrayID	mom.indiv	Mom	Indiv	Remains.pro	Eaten.pro	MostEat	EatDiffI.N	Eaten.arsq	MostEat.Scan	EatenRatioI.N	Eatenlog	eat.bin	def.round.tray	Origin	def.round.tray.or	Eaten.mm	Eaten.log	Latitude	Longitude
127	RO005	1	ind	5-7	25f	25	f	0.835	0.165	inv	0.15	23.9661415332867	nat	1.90909090909091	0.646627164925052	1	induced 1 5-7	nat	induced 1 5-7 nat	1.0395	0.712704679775476	45.4978611111111	27.9118055555556
128	RO005	2	const	2-22	25f	25	f	1	0	nat	0	0	tie	NA	NA	2	const. 2 2-22	nat	const. 2 2-22 nat	0	0	45.4978611111111	27.9118055555556
129	RO005	1	ind	5-12	15c	15	c	0.949	0.051	inv	0.064	13.0516179885977	nat	2.25490196078431	0.813106495638924	1	induced 1 5-12	nat	induced 1 5-12 nat	0.3213	0.278616100438034	45.4978611111111	27.9118055555556
130	RO005	1	ind	4-23	25f	25	f	0.607	0.393	nat	-0.14	38.8210387677585	inv	0.643765903307888	-0.440420123141741	0	induced 1 4-23	nat	induced 1 4-23 nat	2.4759	1.24585343828966	45.4978611111111	27.9118055555556
131	RO005	2	const	3-29	15c	15	c	0.784	0.216		-0.107	27.6941846643338	inv	0.50462962962963	-0.683930525455021	0	const. 2 3-29	nat	const. 2 3-29 nat	1.6632	0.979528407278678	45.4978611111111	27.9118055555556
132	RO005	1	const	1-3	15i	15	i	0.722	0.278	nat	0.223	31.8198786871064	nat	1.80215827338129	0.588984987394228	1	const. 1 1-3	nat	const. 1 1-3 nat	2.1406	1.14441386446872	45.4978611111111	27.9118055555556
133	RO005	2	ind	5-19	14h	14	h	0.995	0.005	inv	0.454	4.05475206206153	nat	91.8	4.51961229762644	1	induced 2 5-19	nat	induced 2 5-19 nat	0.0315	0.0310140535291695	45.4978611111111	27.9118055555556
134	RO005	2	ind	6-22	17k	17	k	1	0		0	0	tie	NA	NA	2	induced 2 6-22	nat	induced 2 6-22 nat	0	0	45.4978611111111	27.9118055555556
135	RU001	2	const	3-27	2a	2	a	0.821	0.179	nat	-0.008	25.029101152072	inv	0.955307262569833	-0.045722249338095	0	const. 2 3-27	nat	const. 2 3-27 nat	1.3783	0.866385946745515	51.38333333	56.8
136	RU002	1	const	1-22	1f	1	f	0.69	0.31	nat	0.11	33.8326983686104	nat	1.35483870967742	0.303682413798222	1	const. 1 1-22	nat	const. 1 1-22 nat	2.387	1.21994457383563	49.1791667	53.2422611
137	RU002	1	const	1-30	lf	l	f	0.497	0.503	nat	-0.334	45.1712738031835	inv	0.335984095427435	-1.09069145517667	0	const. 1 1-30	nat	const. 1 1-30 nat	3.8731	1.58373028489029	49.1791667	53.2422611
138	RU002	2	ind	6-30	2e	2	e	1	0		0	0	tie	NA	NA	2	induced 2 6-30	nat	induced 2 6-30 nat	0	0	49.1791667	53.2422611
139	RU002	2	ind	6-29	2e	2	e	0.99	0.01	nat	-0.01	5.73909239545157	inv	0	-Inf	0	induced 2 6-29	nat	induced 2 6-29 nat	0.063	0.0610950993598108	49.1791667	53.2422611
140	RU003	1	const	1-7	3d	3	d	0.732	0.268	nat	-0.062	31.1768143575739	inv	0.76865671641791	-0.263110811721276	0	const. 1 1-7	nat	const. 1 1-7 nat	2.0636	1.1195906950533	38.1625	54.8
141	RU003	2	const	3-7	3b	3	b	0.806	0.194	nat	-0.068	26.1325160104167	inv	0.649484536082474	-0.43157625211185	0	const. 2 3-7	nat	const. 2 3-7 nat	1.4938	0.913807651580349	38.1625	54.8
142	RU003	1	ind	5-16	3b	3	b	0.498	0.502	nat	-0.36	45.1139780774323	inv	0.282868525896414	-1.26277306209047	0	induced 1 5-16	nat	induced 1 5-16 nat	3.1626	1.42613987904201	38.1625	54.8
143	RU003	1	const	2-16	3b	3	b	0.708	0.292	nat	-0.292	32.7084014718764	inv	0	-Inf	0	const. 1 2-16	nat	const. 1 2-16 nat	2.2484	1.17816256742612	38.1625	54.8
144	RU005	1	ind	5-8	11e	11	e	0.96	0.04	inv	0.371	11.536802071682	nat	10.275	2.3297137603823	1	induced 1 5-8	nat	induced 1 5-8 nat	0.252	0.224742272677907	49.1876667	53.2534694
145	RU005	2	const	2-30	11e	11	e	1	0	nat	0	0	tie	NA	NA	2	const. 2 2-30	nat	const. 2 2-30 nat	0	0	49.1876667	53.2534694
146	RU005	2	ind	6-27	6d	6	d	1	0		0	0	tie	NA	NA	2	induced 2 6-27	nat	induced 2 6-27 nat	0	0	49.1876667	53.2534694
147	RU005	1	ind	4-19	11e	11	e	1	0		0	0	tie	NA	NA	2	induced 1 4-19	nat	induced 1 4-19 nat	0	0	49.1876667	53.2534694
148	RU005	1	ind	5-6	11e	11	e	0.995	0.005	inv	0.223	4.05475206206153	nat	45.6	3.81990771652034	1	induced 1 5-6	nat	induced 1 5-6 nat	0.0315	0.0310140535291695	49.1876667	53.2534694
149	RU005	2	const	2-28	11e	11	e	0.813	0.187	nat	-0.187	25.6218401627924	inv	0	-Inf	0	const. 2 2-28	nat	const. 2 2-28 nat	1.4399	0.891957054858702	49.1876667	53.2534694
150	RU008	1	const	1-13	19b	19	b	0.477	0.523	nat	-0.464	46.3176379537826	inv	0.112810707456979	-2.1820440201592	0	const. 1 1-13	nat	const. 1 1-13 nat	4.0271	1.61484327709265	44.05	43.06000278
151	RU008	1	ind	4-26	21d	21	d	1	0	inv	0.415	0	nat	Inf	Inf	1	induced 1 4-26	nat	induced 1 4-26 nat	0	0	44.05	43.06000278
152	RU008	1	ind	4-28	21d	21	d	1	0	inv	0.454	0	nat	Inf	Inf	1	induced 1 4-28	nat	induced 1 4-28 nat	0	0	44.05	43.06000278
153	RU008	2	ind	6-12	19h	19	h	1	0	inv	0.333	0	nat	Inf	Inf	1	induced 2 6-12	nat	induced 2 6-12 nat	0	0	44.05	43.06000278
154	RU008	2	const	3-22	18c	18	c	0.897	0.103	nat	-0.01	18.7192928638987	inv	0.902912621359223	-0.10212949507638	0	const. 2 3-22	nat	const. 2 3-22 nat	0.7931	0.583945965516181	44.05	43.06000278
155	RU008	2	const	3-13	18c	18	c	0.913	0.087	nat	0.026	17.154762949028	nat	1.29885057471264	0.261479700057757	1	const. 2 3-13	nat	const. 2 3-13 nat	0.6699	0.51276374439625	44.05	43.06000278
156	RU008	1	const	1-20	19b	19	b	0.802	0.198	inv	0.337	26.4211820736007	nat	2.7020202020202	0.993999716201471	1	const. 1 1-20	nat	const. 1 1-20 nat	1.5246	0.926082634336624	44.05	43.06000278
157	RU008	2	ind	6-4	19h	19	h	1	0	inv	0	0	tie	NA	NA	2	induced 2 6-4	nat	induced 2 6-4 nat	0	0	44.05	43.06000278
158	RU008	2	const	3-20	18c	18	c	0.861	0.139	nat	0.047	21.8897762026108	nat	1.33812949640288	0.291272740582509	1	const. 2 3-20	nat	const. 2 3-20 nat	1.0703	0.727693524312529	44.05	43.06000278
159	RU008	1	const	1-28	19b	19	b	0.811	0.189	inv	0.22	25.7684831050403	nat	2.16402116402116	0.771968140983159	1	const. 1 1-28	nat	const. 1 1-28 nat	1.4553	0.89824895337339	44.05	43.06000278
160	RU008	1	ind	4-16	21d	21	d	1	0	inv	0.445	0	nat	Inf	Inf	1	induced 1 4-16	nat	induced 1 4-16 nat	0	0	44.05	43.06000278
161	TR001	1	ind	5-11	24i	24	i	0.524	0.476	nat	-0.368	43.6237791929226	inv	0.226890756302521	-1.4832866271072	0	induced 1 5-11	nat	induced 1 5-11 nat	2.9988	1.38599431611089	41.7511111111111	27.2477777777778
162	TR001	2	ind	6-21	19i	19	i	1	0		0	0	tie	NA	NA	2	induced 2 6-21	nat	induced 2 6-21 nat	0	0	41.7511111111111	27.2477777777778
163	TR001	2	ind	5-21	19a	19	a	0.839	0.161	nat	-0.133	23.6559016627663	inv	0.173913043478261	-1.74919985480926	0	induced 2 5-21	nat	induced 2 5-21 nat	1.0143	0.700271740502241	41.7511111111111	27.2477777777778
164	TR001	1	ind	4-13	10h	10	h	0.715	0.285	nat	-0.226	32.2657809445879	inv	0.207017543859649	-1.57495173636293	0	induced 1 4-13	nat	induced 1 4-13 nat	1.7955	1.02801098148456	41.7511111111111	27.2477777777778
165	TR001	2	const	3-28	24f	24	f	0.688	0.312	nat	-0.133	33.9564717982634	inv	0.573717948717949	-0.555617381968727	0	const. 2 3-28	nat	const. 2 3-28 nat	2.4024	1.22448106495729	41.7511111111111	27.2477777777778
166	TR001	1	ind	4-11	10h	10	h	0.713	0.287	nat	-0.287	32.3925710007618	inv	0	-Inf	0	induced 1 4-11	nat	induced 1 4-11 nat	1.8081	1.03250809806507	41.7511111111111	27.2477777777778
167	TR001	1	ind	4-8	10h	10	h	0.687	0.313	nat	-0.313	34.0182770659259	inv	0	-Inf	0	induced 1 4-8	nat	induced 1 4-8 nat	1.9719	1.08920147891392	41.7511111111111	27.2477777777778
168	TR001	2	ind	5-23	19a	19	a	0.943	0.057		0.036	13.812395106025	nat	1.63157894736842	0.489548225318706	1	induced 2 5-23	nat	induced 2 5-23 nat	0.3591	0.306822715979165	41.7511111111111	27.2477777777778
169	TR001	1	const	1-9	12c	12	c	0.679	0.321	nat	-0.039	34.510820533624	inv	0.878504672897196	-0.129534052191902	0	const. 1 1-9	nat	const. 1 1-9 nat	2.4717	1.24464438753498	41.7511111111111	27.2477777777778
170	TR001	2	ind	6-7	19i	19	i	0.564	0.436	nat	-0.436	41.3224201927387	inv	0	-Inf	0	induced 2 6-7	nat	induced 2 6-7 nat	2.7468	1.32090214235284	41.7511111111111	27.2477777777778
171	TR001	1	const	2-11	24f	24	f	1	0		0	0	tie	NA	NA	2	const. 1 2-11	nat	const. 1 2-11 nat	0	0	41.7511111111111	27.2477777777778
172	TR001	1	const	1-5	12c	12	c	0.736	0.264	inv	0.11	30.9174796750093	nat	1.41666666666667	0.348306694268216	1	const. 1 1-5	nat	const. 1 1-5 nat	2.0328	1.10948628521999	41.7511111111111	27.2477777777778
173	TR001	1	const	1-10	12c	12	c	0.628	0.372	nat	-0.355	37.5830647124177	inv	0.0456989247311828	-3.08568051021693	0	const. 1 1-10	nat	const. 1 1-10 nat	2.8644	1.35180643066122	41.7511111111111	27.2477777777778
174	TR003	1	ind	4-4	2f	2	f	0.844	0.156	inv	0.212	23.2636838359206	nat	2.35897435897436	0.858226930919394	1	induced 1 4-4	nat	induced 1 4-4 nat	0.9828	0.684509987164282	38.7672222222222	37.0038888888889
175	TR003	2	const	2-18	2f	2	f	0.754	0.246	nat	-0.246	29.73424428868	inv	0	-Inf	0	const. 2 2-18	nat	const. 2 2-18 nat	1.8942	1.06270873432176	38.7672222222222	37.0038888888889
176	TR003	2	ind	6-9	14c	14	c	0.922	0.078	nat	-0.078	16.2173033968934	inv	0	-Inf	0	induced 2 6-9	nat	induced 2 6-9 nat	0.4914	0.399715276127557	38.7672222222222	37.0038888888889
177	TR003	2	const	3-3	24b	24	b	0.827	0.173	nat	-0.07	24.5777315717648	inv	0.595375722543353	-0.518562606268143	0	const. 2 3-3	nat	const. 2 3-3 nat	1.3321	0.84676914921551	38.7672222222222	37.0038888888889
178	TR004	2	ind	6-19	18b	18	b	1	0	inv	0.021	0	nat	Inf	Inf	1	induced 2 6-19	nat	induced 2 6-19 nat	0	0	38.3672222222222	42.7736111111111
179	TR004	1	const	1-1	14i	14	i	0.414	0.586	nat	-0.343	49.9513822410693	inv	0.414675767918089	-0.880258346236464	0	const. 1 1-1	nat	const. 1 1-1 nat	4.5122	1.70696381752334	38.3672222222222	42.7736111111111
180	TR004	1	const	1-26	14i	14	i	0.82	0.18	inv	-0.18	25.10374870732	inv	0	-Inf	0	const. 1 1-26	nat	const. 1 1-26 nat	1.386	0.869618323675724	38.3672222222222	42.7736111111111
181	TR004	2	const	3-18	18g	18	g	0.888	0.112		0.015	19.5518418966634	nat	1.13392857142857	0.125688215163497	1	const. 2 3-18	nat	const. 2 3-18 nat	0.8624	0.621865978554982	38.3672222222222	42.7736111111111
182	TR004	2	ind	5-17	14h	14	h	0.907	0.093		-0.072	17.7554565192381	inv	0.225806451612903	-1.48807705542983	0	induced 2 5-17	nat	induced 2 5-17 nat	0.5859	0.461152069522418	38.3672222222222	42.7736111111111
183	TR004	1	ind	4-32	2b	2	b	0.592	0.408	nat	-0.328	39.6980419932288	inv	0.196078431372549	-1.62924053973028	0	induced 1 4-32	nat	induced 1 4-32 nat	2.5704	1.27267763433292	38.3672222222222	42.7736111111111
184	TR004	1	ind	5-3	2b	2	b	0.495	0.505	nat	-0.22	45.285867546655	inv	0.564356435643564	-0.572069249006709	0	induced 1 5-3	nat	induced 1 5-3 nat	3.1815	1.43067003383944	38.3672222222222	42.7736111111111
185	TR004	2	const	3-26	18g	18	g	0.716	0.284	nat	-0.106	32.2022857405043	inv	0.626760563380282	-0.467190687869121	0	const. 2 3-26	nat	const. 2 3-26 nat	2.1868	1.15901727852407	38.3672222222222	42.7736111111111
186	TR004	2	const	3-1	18g	18	g	0.977	0.023		0.083	8.72287517594834	nat	4.60869565217391	1.52794487818292	1	const. 2 3-1	nat	const. 2 3-1 nat	0.1771	0.163053786436298	38.3672222222222	42.7736111111111
187	TR004	1	const	2-1	14i	14	i	0.699	0.301	nat	-0.301	33.2729432035122	inv	0	-Inf	0	const. 1 2-1	nat	const. 1 2-1 nat	2.3177	1.19927177176729	38.3672222222222	42.7736111111111
188	TR004	1	ind	4-1	2b	2	b	0.929	0.071	inv	0.338	15.4534101348467	nat	5.76056338028169	1.75103527900149	1	induced 1 4-1	nat	induced 1 4-1 nat	0.4473	0.369699751661422	38.3672222222222	42.7736111111111
189	TR004	2	ind	6-17	18b	18	b	1	0	nat	0	0	tie	NA	NA	2	induced 2 6-17	nat	induced 2 6-17 nat	0	0	38.3672222222222	42.7736111111111
190	TR004	1	const	2-10	18g	18	g	1	0		0	0	tie	NA	NA	2	const. 1 2-10	nat	const. 1 2-10 nat	0	0	38.3672222222222	42.7736111111111
191	TR004	2	const	2-25	2b	2	b	1	0	inv	0.175	0	nat	Inf	Inf	1	const. 2 2-25	nat	const. 2 2-25 nat	0	0	38.3672222222222	42.7736111111111
192	TR004	2	ind	5-31	18b	18	b	0.847	0.153	nat	-0.046	23.0258949239714	inv	0.699346405228758	-0.357609086930529	0	induced 2 5-31	nat	induced 2 5-31 nat	0.9639	0.67493229213904	38.3672222222222	42.7736111111111
193	TR005	2	ind	6-8	9b	9	b	0.932	0.068	nat	-0.068	15.1154374781804	inv	0	-Inf	0	induced 2 6-8	nat	induced 2 6-8 nat	0.4284	0.356554936738156	39.7825	41.0736111111111
194	TR005	2	const	3-5	18a	18	a	0.827	0.173	inv	0.071	24.5777315717648	nat	1.41040462427746	0.343876630795423	1	const. 2 3-5	nat	const. 2 3-5 nat	1.3321	0.84676914921551	39.7825	41.0736111111111
195	TR005	1	const	1-23	9b	9	b	0.656	0.344		0.085	35.9096108459143	nat	1.24709302325581	0.220815261554619	1	const. 1 1-23	nat	const. 1 1-23 nat	2.6488	1.29439834641535	39.7825	41.0736111111111
196	TR005	2	ind	6-28	20g	20	g	1	0		0	0	tie	NA	NA	2	induced 2 6-28	nat	induced 2 6-28 nat	0	0	39.7825	41.0736111111111
197	TR005	2	ind	6-15	9b	9	b	1	0	inv	0.165	0	nat	Inf	Inf	1	induced 2 6-15	nat	induced 2 6-15 nat	0	0	39.7825	41.0736111111111
198	TR005	1	const	1-31	9b	9	b	0.842	0.158	inv	0.294	23.4211746092813	nat	2.86075949367089	1.05108714680526	1	const. 1 1-31	nat	const. 1 1-31 nat	1.2166	0.795974490359415	39.7825	41.0736111111111
199	UA001	2	const	2-31	22c	22	c	1	0	inv	0	0	tie	NA	NA	2	const. 2 2-31	nat	const. 2 2-31 nat	0	0	48.1006666666667	37.8161111111111
200	UA001	1	ind	5-9	22c	22	c	1	0		0.004	0	nat	Inf	Inf	1	induced 1 5-9	nat	induced 1 5-9 nat	0	0	48.1006666666667	37.8161111111111
201	UA001	2	const	2-20	22c	22	c	0.941	0.059	nat	-0.055	14.0575230449886	inv	0.0677966101694915	-2.69124308278583	0	const. 2 2-20	nat	const. 2 2-20 nat	0.4543	0.374524685201527	48.1006666666667	37.8161111111111
202	UA001	1	ind	4-6	22c	22	c	0.587	0.413	nat	-0.343	39.9892211621344	inv	0.169491525423729	-1.77495235091167	0	induced 1 4-6	nat	induced 1 4-6 nat	2.6019	1.28146148401414	48.1006666666667	37.8161111111111
203	UA002	2	ind	6-2	13e	13	e	NA	NA	inv	0.305	NA	nat	NA	NA	1	induced 2 6-2	nat	induced 2 6-2 nat	NA	NA	48.1523333333333	37.8405833333333
204	UA003	1	const	1-18	7Ae	7A	e	0.818	0.182	inv	0.333	25.2525603734971	nat	2.82967032967033	1.04016021358694	1	const. 1 1-18	nat	const. 1 1-18 nat	1.4014	0.87605190061448	50.48075	30.4863055555556
205	UA003	1	ind	4-24	9Aa	9A	a	0.952	0.048	inv	0.292	12.6553603983388	nat	7.08333333333333	1.95774460670232	1	induced 1 4-24	nat	induced 1 4-24 nat	0.3024	0.264208716266139	50.48075	30.4863055555556
206	UA004	2	const	3-2	18b	18	b	0.64	0.36	nat	-0.17	36.8693960283112	inv	0.527777777777778	-0.63907995928967	0	const. 2 3-2	nat	const. 2 3-2 nat	2.772	1.32760536477121	48.6460277777778	30.7750833333333
207	UA004	1	ind	4-12	5a	5	a	0.884	0.116	nat	0.043	19.9124147169122	nat	1.37068965517241	0.315314011113867	1	induced 1 4-12	nat	induced 1 4-12 nat	0.7308	0.548583729368593	48.6460277777778	30.7750833333333
208	UA004	2	const	3-32	18b	18	b	0.537	0.463	nat	-0.286	42.8775332128272	inv	0.382289416846652	-0.961577321512405	0	const. 2 3-32	nat	const. 2 3-32 nat	3.5651	1.51844041961204	48.6460277777778	30.7750833333333
209	UA004	2	ind	5-22	18i	18	i	0.597	0.403	nat	-0.347	39.4063077163773	inv	0.138957816377171	-1.97358487121153	0	induced 2 5-22	nat	induced 2 5-22 nat	2.5389	1.26381594439445	48.6460277777778	30.7750833333333
210	UA004	1	const	2-15	18b	18	b	1	0		0	0	tie	NA	NA	2	const. 1 2-15	nat	const. 1 2-15 nat	0	0	48.6460277777778	30.7750833333333
211	UA004	2	const	2-32	5a	5	a	1	0		0	0	tie	NA	NA	2	const. 2 2-32	nat	const. 2 2-32 nat	0	0	48.6460277777778	30.7750833333333
212	UA004	1	ind	5-10	5a	5	a	0.975	0.025	inv	0.206	9.09731239812886	nat	9.24	2.22354188565359	1	induced 1 5-10	nat	induced 1 5-10 nat	0.1575	0.146262506978252	48.6460277777778	30.7750833333333
213	UA004	2	ind	6-32	7e	7	e	0.8	0.2	nat	-0.2	26.5646897577012	inv	0	-Inf	0	induced 2 6-32	nat	induced 2 6-32 nat	1.26	0.815364813284194	48.6460277777778	30.7750833333333
214	UA004	1	const	1-24	27g	27	g	0.879	0.121	nat	0.462	20.3556239878104	nat	4.81818181818182	1.57239664075375	1	const. 1 1-24	nat	const. 1 1-24 nat	0.9317	0.65840044423011	48.6460277777778	30.7750833333333
215	UA004	1	const	1-2	27g	27	g	0.854	0.146	inv	0.139	22.4634834073594	nat	1.95205479452055	0.668882558560314	1	const. 1 1-2	nat	const. 1 1-2 nat	1.1242	0.753395260905302	48.6460277777778	30.7750833333333
216	UA004	2	ind	5-18	18i	18	i	0.794	0.206	inv	0.048	26.9920276580242	nat	1.23300970873786	0.209458098228956	1	induced 2 5-18	nat	induced 2 5-18 nat	1.2978	0.831952143437127	48.6460277777778	30.7750833333333
217	UA004	1	ind	5-15	18b	18	b	0.644	0.356	nat	-0.334	36.6303732537448	inv	0.0617977528089888	-2.78388827749371	0	induced 1 5-15	nat	induced 1 5-15 nat	2.2428	1.17643715413141	48.6460277777778	30.7750833333333
218	UA004	2	const	3-9	18b	18	b	0.694	0.306	nat	-0.204	33.584487738394	inv	0.333333333333333	-1.09861228866811	0	const. 2 3-9	nat	const. 2 3-9 nat	2.3562	1.21080938158492	48.6460277777778	30.7750833333333
219	UA004	1	ind	4-2	5a	5	a	0.888	0.112	inv	0.128	19.5518418966634	nat	2.14285714285714	0.762140052046897	1	induced 1 4-2	nat	induced 1 4-2 nat	0.7056	0.533916954989388	48.6460277777778	30.7750833333333
220	UA005	2	const	2-23	3b	3	b	1	0	inv	0.124	0	nat	Inf	Inf	1	const. 2 2-23	nat	const. 2 2-23 nat	0	0	47.862	38.4606944444444
221	UA005	1	ind	4-15	3b	3	b	0.864	0.136	nat	0.229	21.6402115806128	nat	2.68382352941176	0.987242467846439	1	induced 1 4-15	nat	induced 1 4-15 nat	0.8568	0.61885457597809	47.862	38.4606944444444
222	UA005	2	ind	6-5	18b	18	b	1	0	inv	0.173	0	nat	Inf	Inf	1	induced 2 6-5	nat	induced 2 6-5 nat	0	0	47.862	38.4606944444444
223	UA005	1	ind	4-27	3b	3	b	0.741	0.259	nat	-0.259	30.5915303780107	inv	0	-Inf	0	induced 1 4-27	nat	induced 1 4-27 nat	1.6317	0.967630025203738	47.862	38.4606944444444
224	UA005	1	const	1-12	15e	15	e	0.636	0.364	nat	-0.348	37.107838523867	inv	0.043956043956044	-3.12456514539696	0	const. 1 1-12	nat	const. 1 1-12 nat	2.8028	1.33573763750274	47.862	38.4606944444444
225	UA005	2	const	3-11	18e	18	e	0.888	0.112	inv	0.061	19.5518418966634	nat	1.54464285714286	0.434792723202684	1	const. 2 3-11	nat	const. 2 3-11 nat	0.8624	0.621865978554982	47.862	38.4606944444444
226	UA005	1	const	1-21	15e	15	e	0.57	0.43	nat	-0.023	40.9755193939562	inv	0.946511627906977	-0.0549720232450131	0	const. 1 1-21	nat	const. 1 1-21 nat	3.311	1.461169895765	47.862	38.4606944444444
227	UA005	2	ind	5-25	18e	18	e	0.769	0.231	nat	-0.231	28.725812332845	inv	0	-Inf	0	induced 2 5-25	nat	induced 2 5-25 nat	1.4553	0.89824895337339	47.862	38.4606944444444
228	UA006	2	ind	5-28	22b	22	b	0.422	0.578	nat	-0.414	49.4867255051805	inv	0.283737024221453	-1.25970744084818	0	induced 2 5-28	nat	induced 2 5-28 nat	3.6414	1.53501604486652	45.7083333333333	33.3497222222222
229	UA006	2	const	3-12	22b	22	b	0.838	0.162	inv	0.112	23.733750011336	nat	1.69135802469136	0.525531771155686	1	const. 2 3-12	nat	const. 2 3-12 nat	1.2474	0.809773992491665	45.7083333333333	33.3497222222222
230	US001	1	const	1-9	22h	22	h	0.718	0.282	nat	-0.039	32.0750923531981	inv	0.878504672897196	-0.129534052191902	1	const. 1 1-9	inv	const. 1 1-9 inv	2.1714	1.15417313077333	45.6152333333333	-120.787533333333
231	US001	2	ind	5-20	3j	3	j	1	0	nat	-0.301	0	inv	0	-Inf	1	induced 2 5-20	inv	induced 2 5-20 inv	0	0	45.6152333333333	-120.787533333333
232	US001	1	ind	4-10	3i	3	i	0.996	0.004		-0.031	3.62607409886713	inv	0.114285714285714	-2.16905370036952	1	induced 1 4-10	inv	induced 1 4-10 inv	0.0252	0.0248877155077789	45.6152333333333	-120.787533333333
233	US001	1	ind	4-11	3i	3	i	1	0	nat	-0.287	0	inv	0	-Inf	1	induced 1 4-11	inv	induced 1 4-11 inv	0	0	45.6152333333333	-120.787533333333
234	US001	1	const	1-8	22h	22	h	0.794	0.206	nat	-0.159	26.9920276580242	inv	0.564383561643836	-0.57202118479291	1	const. 1 1-8	inv	const. 1 1-8 inv	1.5862	0.950189616879614	45.6152333333333	-120.787533333333
235	US001	2	const	3-9	14a	14	a	0.898	0.102	nat	-0.204	18.62484138181	inv	0.333333333333333	-1.09861228866811	1	const. 2 3-9	inv	const. 2 3-9 inv	0.7854	0.579642479763125	45.6152333333333	-120.787533333333
236	US001	1	const	1-7	22h	22	h	0.794	0.206	nat	-0.062	26.9920276580242	inv	0.76865671641791	-0.263110811721276	1	const. 1 1-7	inv	const. 1 1-7 inv	1.5862	0.950189616879614	45.6152333333333	-120.787533333333
237	US001	2	ind	5-22	3j	3	j	0.944	0.056	nat	-0.347	13.6883168590325	inv	0.138957816377171	-1.97358487121153	1	induced 2 5-22	inv	induced 2 5-22 inv	0.3528	0.302176518602233	45.6152333333333	-120.787533333333
238	US001	2	const	3-8	14a	14	a	0.819	0.181		-0.034	25.1782345990861	inv	0.841860465116279	-0.172140996861837	1	const. 2 3-8	inv	const. 2 3-8 inv	1.3937	0.872840286000208	45.6152333333333	-120.787533333333
239	US001	1	ind	4-12	3i	3	i	0.841	0.159	nat	0.043	23.4996160435974	nat	1.37068965517241	0.315314011113867	0	induced 1 4-12	inv	induced 1 4-12 inv	1.0017	0.693996819514523	45.6152333333333	-120.787533333333
240	US001	2	ind	5-21	3j	3	j	0.972	0.028	nat	-0.133	9.63260122870171	inv	0.173913043478261	-1.74919985480926	1	induced 2 5-21	inv	induced 2 5-21 inv	0.1764	0.162458927697703	45.6152333333333	-120.787533333333
241	US001	2	const	3-7	14a	14	a	0.874	0.126	nat	-0.068	20.7910034054145	inv	0.649484536082474	-0.43157625211185	1	const. 2 3-7	inv	const. 2 3-7 inv	0.9702	0.678135060439442	45.6152333333333	-120.787533333333
242	US002	1	const	1-12	22a	22	a	0.984	0.016	nat	-0.348	7.2667745842216	inv	0.043956043956044	-3.12456514539696	1	const. 1 1-12	inv	const. 1 1-12 inv	0.1232	0.11618175428941	46.1822666666667	-118.82615
243	US002	2	const	3-10	17c	17	c	0.859	0.141	inv	-0.06	22.0548986142352	inv	0.701492537313433	-0.354545017680908	1	const. 2 3-10	inv	const. 2 3-10 inv	1.0857	0.735104530320452	46.1822666666667	-118.82615
244	US002	1	const	1-10	22a	22	a	0.983	0.017	nat	-0.355	7.49168361681993	inv	0.0456989247311828	-3.08568051021693	1	const. 1 1-10	inv	const. 1 1-10 inv	0.1309	0.123013775895144	46.1822666666667	-118.82615
245	US002	2	const	3-11	17c	17	c	0.827	0.173	inv	0.061	24.5777315717648	nat	1.54464285714286	0.434792723202684	0	const. 2 3-11	inv	const. 2 3-11 inv	1.3321	0.84676914921551	46.1822666666667	-118.82615
246	US002	1	ind	4-13	24b	24	b	0.941	0.059	nat	-0.226	14.0575230449886	inv	0.207017543859649	-1.57495173636293	1	induced 1 4-13	inv	induced 1 4-13 inv	0.3717	0.316050846502224	46.1822666666667	-118.82615
247	US002	2	const	3-12	17c	17	c	0.726	0.274	inv	0.112	31.563533341934	nat	1.69135802469136	0.525531771155686	0	const. 2 3-12	inv	const. 2 3-12 inv	2.1098	1.13455841544158	46.1822666666667	-118.82615
248	US002	2	ind	5-24	22c	22	c	0.892	0.108	inv	-0.004	19.1855965485961	inv	0.964285714285714	-0.0363676441708748	1	induced 2 5-24	inv	induced 2 5-24 inv	0.6804	0.51903186031309	46.1822666666667	-118.82615
249	US002	1	const	1-11	22a	22	a	0.787	0.213		-0.078	27.484810250117	inv	0.731958762886598	-0.312031101462067	1	const. 1 1-11	inv	const. 1 1-11 inv	1.6401	0.97081679522872	46.1822666666667	-118.82615
250	US002	2	ind	5-25	22c	22	c	1	0	nat	-0.231	0	inv	0	-Inf	1	induced 2 5-25	inv	induced 2 5-25 inv	0	0	46.1822666666667	-118.82615
251	US002	2	ind	5-23	22c	22	c	0.907	0.093		0.036	17.7554565192381	nat	1.63157894736842	0.489548225318706	0	induced 2 5-23	inv	induced 2 5-23 inv	0.5859	0.461152069522418	46.1822666666667	-118.82615
252	US002	1	ind	4-15	24b	24	b	0.635	0.365	nat	0.229	37.1673609028924	nat	2.68382352941176	0.987242467846439	0	induced 1 4-15	inv	induced 1 4-15 inv	2.2995	1.19377094184134	46.1822666666667	-118.82615
